INTERFACE_TYPE,ITEM_CLASS,ITEM_CODE,ITEM_SPEC,ITEM_UNITS,ITEM_NAME,INSUR_CODE,INSUR_NAME,OPER,VSDATE,ORGAN_ID,INSUR_XZ,UPLOADPB,INSUR_LEVEL
GZYB,F,331201002,/,次,耻骨上前列腺切除术,60033120100200000000,耻骨上前列腺切除术,兰慧,,331201002,,,甲类
GZYB,F,331301004,/,单侧,卵巢楔形切除术,60033130100400000000,卵巢楔形切除术,兰慧,,331301004,,,甲类
GZYB,F,331303004,/,次,宫颈锥形切除术,60033130300400000000,宫颈锥形切除术,兰慧,,331303004,,,甲类
GZYB,C,250310012a,/,项,血清反T3测定（化学发光法）,60025031001200000000,血清反T3测定,兰慧,,250310012a,,,甲类
GZYB,D,310602006,/,次,血气分析,60031060200600000000,血气分析,兰慧,,310602006,,,甲类
GZYB,D,310602006a,/,次,床旁血气分析加收5元/次,61031060200601000000,血气分析（床旁血气分析加收）,兰慧,,310602006a,,,甲类
GZYB,C,250310009,/,项,甲状旁腺激素测定,60025031000900000000,甲状旁腺激素测定,兰慧,,250310009,,,甲类
GZYB,C,250309005,/,每种药物,血清药物浓度测定,60025030900500000000,血清药物浓度测定,兰慧,,250309005,,,甲类
GZYB,C,250310010,/,项,血清甲状腺素（T4）测定（化学发光法）,60025031001000000000,血清甲状腺素(T4)测定,兰慧,,250310010,,,甲类
GZYB,E,121600001a,/,次,留置导尿,60012160000101000000,导尿（留置导尿次日起计价）,刘芳,,121600001a,,,甲类
GZYB,E,130700001,/,人次,出诊,69013070000100000000,出诊,刘芳,,130700001,,,非医保
GZYB,E,130700001a,/,人次,副主任医师出诊,YB90130700001,出诊副主任医师以上人员,刘芳,,130700001a,,,非医保
GZYB,E,210101004,/,半小时,C型臂术中透视,60021010100400000000,C型臂术中透视,刘芳,,210101004,,,甲类
GZYB,E,240700002,/,次,高强度超声聚焦刀治疗,69024070000200000000,高强度超声聚焦刀治疗,刘芳,,240700002,,,非医保
GZYB,E,310100016,/,次,腰椎穿刺术,60031010001600000000,腰椎穿刺术,刘芳,,310100016,,,甲类
GZYB,G,330100001,/,次,局部浸润麻醉,60033010000100000000,局部浸润麻醉,刘芳,,330100001,,,甲类
GZYB,C,250101006,/,项,嗜碱性点彩红细胞计数,60025010100600000000,嗜碱性点彩红细胞计数,刘芳,,250101006,,,甲类
GZYB,C,250101007,/,项,异常红细胞形态检查,60025010100700000000,异常红细胞形态检查,刘芳,,250101007,,,甲类
GZYB,C,250101008,/,项,红细胞沉降率测定（ESR）,60025010100800000000,红细胞沉降率测定(ESR),刘芳,,250101008,,,甲类
GZYB,C,250101009,/,项,白细胞计数（WBC）,60025010100900000000,白细胞计数(WBC),刘芳,,250101009,,,甲类
GZYB,C,250101010,/,项,白细胞分类计数（DC）,60025010101000000000,白细胞分类计数(DC),刘芳,,250101010,,,甲类
GZYB,C,250101011,/,项,嗜酸性粒细胞直接计数,60025010101100000000,嗜酸性粒细胞直接计数,刘芳,,250101011,,,甲类
GZYB,C,250101012,/,项,异常白细胞形态检查,60025010101200000000,异常白细胞形态检查,刘芳,,250101012,,,甲类
GZYB,C,250101014,/,项,血小板计数,60025010101400000000,血小板计数,刘芳,,250101014,,,甲类
GZYB,C,250101015a,/,次,五分类血细胞分析,60025010101501000000,血细胞分析,刘芳,,250101015a,,,甲类
GZYB,C,250101021,/,次,有核红细胞计数,60025010102100000000,有核红细胞计数,刘芳,,250101021,,,甲类
GZYB,C,250101022,/,次,异常血小板形态检查,60025010102200000000,异常血小板形态检查,刘芳,,250101022,,,甲类
GZYB,C,250102001,/,项,尿常规检,60025010200100000000,尿常规检查,刘芳,,250102001,,,甲类
GZYB,C,250102006,/,项,尿蛋白定量,60025010200600000000,尿蛋白定量,刘芳,,250102006,,,甲类
GZYB,C,250102007,/,项,尿本－周氏蛋白定性检查,60025010200700000000,尿本-周氏蛋白定性检查,刘芳,,250102007,,,甲类
GZYB,C,250102010,/,项,尿糖定性试验,60025010201000000000,尿糖定性试验,刘芳,,250102010,,,甲类
GZYB,C,250102011,/,项,尿糖定量测定,60025010201100000000,尿糖定量测定,刘芳,,250102011,,,甲类
GZYB,C,250101019,/,项,红斑狼疮细胞检查(LEC),60025010101900000000,红斑狼疮细胞检查(LEC),刘芳,,250101019,,,甲类
GZYB,C,250102021,/,次,尿妊娠试验（HCG）,69025010202100000000,尿妊娠试验,刘芳,,250102021,,,非医保
GZYB,C,250102022,/,项,卵泡刺激素（LH）排卵预测,69025010202200000000,卵泡刺激素(LH)排卵预测,刘芳,,250102022,,,非医保
GZYB,C,250102024,/,项,尿沉渣定量,60025010202400000000,尿沉渣定量,刘芳,,250102024,,,甲类
GZYB,C,250102025,/,项,尿液爱迪氏计数（Addis）,60025010202500000000,尿液爱迪氏计数(Addis),刘芳,,250102025,,,甲类
GZYB,C,250102026,/,项,尿三杯试验,60025010202600000000,尿三杯试验,刘芳,,250102026,,,甲类
GZYB,C,250102027,/,项,一小时尿沉渣计数,60025010202700000000,一小时尿沉渣计数,刘芳,,250102027,,,甲类
GZYB,C,250102034,/,项,尿红细胞位相,60025010203400000000,尿红细胞位相,刘芳,,250102034,,,甲类
GZYB,C,250102035,/,次,尿液分析,60025010203500000000,尿液分析,刘芳,,250102035,,,甲类
GZYB,C,250103001,/,次,粪便常规,60025010300100000000,粪便常规,刘芳,,250103001,,,甲类
GZYB,C,250103002,/,项,隐血试验（OB）（免疫法）,60025010300200000000,隐血试验,刘芳,,250103002,,,甲类
GZYB,C,250103004,/,项,粪便乳糖不耐受测定,60025010300400000000,粪便乳糖不耐受测定,刘芳,,250103004,,,甲类
GZYB,C,250104001,/,次,胸腹水常规检查,60025010400100000000,胸腹水常规检查,刘芳,,250104001,,,甲类
GZYB,C,250104003,/,次,脑脊液常规检查（CSF）,60025010400300000000,脑脊液常规检查(CSF),刘芳,,250104003,,,甲类
GZYB,C,250104004,/,次,精液常规检查,69025010400400000000,精液常规检查,刘芳,,250104004,,,非医保
GZYB,C,250104005,/,次,精液酸性磷酸酶测定,69025010400500000000,精液酸性磷酸酶测定,刘芳,,250104005,,,非医保
GZYB,C,250104006,/,次,精液果糖测定,69025010400600000000,精液果糖测定,刘芳,,250104006,,,非医保
GZYB,C,250104007,/,次,精液a-葡萄糖苷酶测定,69025010400700000000,精液α－葡萄糖苷酶测定,刘芳,,250104007,,,非医保
GZYB,C,250104008,/,项,精子运动轨迹分析,69025010400800000000,精子运动轨迹分析,刘芳,,250104008,,,非医保
GZYB,C,250104009,/,项,精子顶体完整率检查,69025010400900000000,精子顶体完整率检查,刘芳,,250104009,,,非医保
GZYB,C,250104010,/,项,精子受精能力测定,69025010401000000000,精子受精能力测定,刘芳,,250104010,,,非医保
GZYB,C,250104011,/,项,精子结合抗体测定,69025010401100000000,精子结合抗体测定,刘芳,,250104011,,,非医保
GZYB,C,250104012,/,项,精子畸形率测定,69025010401200000000,精子畸形率测定,刘芳,,250104012,,,非医保
GZYB,C,250104013,/,项,前列腺液常规检查,60025010401300000000,前列腺液常规检查,刘芳,,250104013,,,甲类
GZYB,C,250104014,/,次,阴道分泌物检查,60025010401400000000,阴道分泌物检查,刘芳,,250104014,,,甲类
GZYB,C,250104015,/,项,羊水结晶检查,69025010401500000000,羊水结晶检查,刘芳,,250104015,,,非医保
GZYB,C,250104016,/,次,胃液常规检查,60025010401600000000,胃液常规检查,刘芳,,250104016,,,甲类
GZYB,C,250104017,/,次,十二指肠引流液及胆汁检查,60025010401700000000,十二指肠引流液及胆汁检查,刘芳,,250104017,,,甲类
GZYB,C,250104018,/,次,痰液常规检查,60025010401800000000,痰液常规检查,刘芳,,250104018,,,甲类
GZYB,C,250104019,/,次,各种穿刺液检查,60025010401900000000,各种穿刺液常规检查,刘芳,,250104019,,,甲类
GZYB,C,250104021,/,项,精子凝集试验,69025010402100000000,精子凝集试验,刘芳,,250104021,,,非医保
GZYB,C,250104022,/,项,精液卵磷脂测定,69025010402200000000,精液卵磷脂测定,刘芳,,250104022,,,非医保
GZYB,C,250104023,/,项,精液渗透压测定,69025010402300000000,精液渗透压测定,刘芳,,250104023,,,非医保
GZYB,C,250104025,/,项,精子爬高试验,69025010402500000000,精子爬高试验,刘芳,,250104025,,,非医保
GZYB,C,250104026,/,项,精子顶体酶活性定量测定,69025010402600000000,精子顶体酶活性定量测定,刘芳,,250104026,,,非医保
GZYB,C,250104027,/,项,精浆弹性硬蛋白酶定量测定,69025010402700000000,精浆弹性硬蛋白酶定量测定,刘芳,,250104027,,,非医保
GZYB,C,250104028,/,项,精浆（全精）乳酸脱氢酶X同工酶定量检测,69025010402800000000,精浆(全精)乳酸脱氢酶X同工酶定量检测,刘芳,,250104028,,,非医保
GZYB,C,250104029,/,次,精浆中性a-葡萄苷酶活性测定,69025010402900000000,精浆中性α-葡萄苷酶活性测定,刘芳,,250104029,,,非医保
GZYB,C,250104030,/,项,精液白细胞过氧化物酶染色检查,69025010403000000000,精液白细胞过氧化物酶染色检查,刘芳,,250104030,,,非医保
GZYB,C,250104031,/,项,精浆锌测定,69025010403100000000,精浆锌测定,刘芳,,250104031,,,非医保
GZYB,C,250104032,/,项,精浆柠檬酸测定,69025010403200000000,精浆柠檬酸测定,刘芳,,250104032,,,非医保
GZYB,C,250310013a,/,项,血清游离甲状腺素（FT4）测定（化学发光法）,61025031001301000000,血清游离甲状腺素(FT4)测定,兰慧,,250310013a,,,乙类
GZYB,C,250310014a,/,项,血清游离三碘甲状原氨酸（FT3）测定（化学发光法）,61025031001401000000,血清游离三碘甲状原氨酸(FT3)测定,兰慧,,250310014a,,,乙类
GZYB,C,250310039,/,项,血清胰岛素测定(1小时),61025031003901000000,血清胰岛素测定,兰慧,,250310039,,,乙类
GZYB,C,250310039a,/,项,血清胰岛素测定,61025031003901000000,血清胰岛素测定,兰慧,,250310039a,,,乙类
GZYB,C,250310039b,/,项,血清胰岛素测定(空腹),61025031003901000000,血清胰岛素测定,兰慧,,250310039b,,,乙类
GZYB,C,250310039c,/,项,血清胰岛素测定(3小时),61025031003901000000,血清胰岛素测定,兰慧,,250310039c,,,乙类
GZYB,C,250310039d,/,项,血清胰岛素测定(2小时),61025031003901000000,血清胰岛素测定,兰慧,,250310039d,,,乙类
GZYB,F,330605027,/,次,腮腺浅叶肿物切除术,60033060502700000000,腮腺浅叶肿物切除术,兰慧,,330605027,,,甲类
GZYB,C,250309005B,/,次,血清氨茶碱测定,60025030900500000000,血清药物浓度测定,兰慧,,250309005B,,,甲类
GZYB,C,250310038,/,项,血清人绒毛膜促性腺激素测定,60025031003800000000,血清人绒毛膜促性腺激素测定,兰慧,,250310038,,,甲类
GZYB,C,250403035,/,项,病毒血清学试验(分型）,60025040303500000000,病毒血清学试验,兰慧,,250403035,,,甲类
GZYB,C,250403035a,/,项,病毒血清学试验,60025040303500000000,病毒血清学试验,兰慧,,250403035a,,,甲类
GZYB,C,250403050a,/,项,肺炎支原体血清学试验(凝集法）,60025040305000000000,肺炎支原体血清学试验,兰慧,,250403050a,,,甲类
GZYB,C,250403050b,/,项,肺炎支原体血清学试验(荧光法）,61025040305001000000,肺炎支原体血清学试验,兰慧,,250403050b,,,乙类
GZYB,E,120200003,/,日,小抢救,60012020000300000000,小抢救,兰慧,,120200003,,,甲类
GZYB,F,330300010,/,次,甲状腺全切术,60033030001000000000,甲状腺全切术,兰慧,,330300010,,,甲类
GZYB,F,331002002,/,次,胃出血切开缝扎止血术,60033100200200000000,胃出血切开缝扎止血术,兰慧,,331002002,,,甲类
GZYB,F,331008020,/,次,先天性脐膨出修补术,62033100802000000000,先天性脐膨出修补术,兰慧,,331008020,,,丙类
GZYB,I,I00000102,5ml,支,预冲式导管冲洗器,71012040000000350000,预冲式导管冲洗器,兰慧,,I00000102,,,乙类
GZYB,C,250310018,/,项,血浆皮质醇测定（化学发光法）,60025031001800000000,血浆皮质醇测定,兰慧,,250310018,,,甲类
GZYB,C,250310035a,/,项,雌三醇测定（化学发光法）,61025031003501000000,雌三醇测定,兰慧,,250310035a,,,乙类
GZYB,C,250310054,/,项,降钙素原检测（荧光定量法）,69025031005401000000,降钙素原检测（荧光定量法）,兰慧,,250310054,,,非医保
GZYB,C,250310036,/,项,雌二醇测定（化学发光法）,61025031003601000000,雌二醇测定,兰慧,,250310036,,,乙类
GZYB,C,250401023b,/,项,IgG、,61025040102301000000,免疫球蛋白定量测定,兰慧,,250401023b,,,乙类
GZYB,C,250401023a,/,项,IgA、,61025040102301000000,免疫球蛋白定量测定,兰慧,,250401023a,,,乙类
GZYB,C,250401023c,/,项,IgM,61025040102301000000,免疫球蛋白定量测定,兰慧,,250401023c,,,乙类
GZYB,C,250401031,/,3个抗原,血细胞簇分化抗原（CD）系列检测,61025040103100000000,血细胞簇分化抗原(CD)系列检测,兰慧,,250401031,,,乙类
GZYB,C,250401025a,/,项,C-反应蛋白测定,60025040102500000000,C—反应蛋白测定(CRP),兰慧,,250401025a,,,甲类
GZYB,C,250401028,/,项,铜兰蛋白测定,61025040102801000000,铜蓝蛋白测定,兰慧,,250401028,,,乙类
GZYB,C,250402001,/,项,系统性红斑狼疮因子试验（LEF）,60025040200100000000,系统性红斑狼疮因子试验(LEF),兰慧,,250402001,,,甲类
GZYB,C,250402004,/,项,抗单链DNA测定,60025040200400000000,抗单链DNA测定,兰慧,,250402004,,,甲类
GZYB,C,250402023a,/,项,抗子宫内膜抗体测定,60025040202300000000,抗子宫内膜抗体测定(EMAb),兰慧,,250402023a,,,甲类
GZYB,C,250402006,/,项,抗双链DNA测定（抗dsDNA）,61025040200601000000,抗双链DNA测定(抗dsDNA),兰慧,,250402006,,,乙类
GZYB,C,250402016,/,项,抗心磷脂抗体,60025040201600000000,抗心磷脂抗体测定(ACA),兰慧,,250402016,,,甲类
GZYB,C,250402022,/,项,抗卵巢抗体,69025040202200000000,抗卵巢抗体测定,兰慧,,250402022,,,非医保
GZYB,C,250402023,/,项,抗子宫内膜抗体,60025040202300000000,抗子宫内膜抗体测定(EMAb),兰慧,,250402023,,,甲类
GZYB,C,250402024,/,项,抗精子抗体测定,69025040202400000000,抗精子抗体测定,兰慧,,250402024,,,非医保
GZYB,C,250402035,/,项,类风湿因子（RF）测定,60025040203500000000,类风湿因子(RF)测定,兰慧,,250402035,,,甲类
GZYB,C,250402043,/,项,抗透明带抗体测定,61025040204300000000,抗透明带抗体(AZP)测定,兰慧,,250402043,,,乙类
GZYB,C,250202018,/,项,G－6－PD活性检测,61025040300300000000,乙型肝炎DNA测定,兰慧,,250202018,,,乙类
GZYB,C,250403003,/,项,乙型肝炎DNA测定,61025040300300000000,乙型肝炎DNA测定,兰慧,,250403003,,,乙类
GZYB,C,250403004,/,项,HBsAg,60025040300400000000,乙型肝炎表面抗原测定(HBsAg),兰慧,,250403004,,,甲类
GZYB,C,250403004a,/,项,HBsAg(定性),60025040300400000000,乙型肝炎表面抗原测定(HBsAg),兰慧,,250403004a,,,甲类
GZYB,C,250403006,/,项,HBeAg,60025040300600000000,乙型肝炎e抗原测定(HBeAg),兰慧,,250403006,,,甲类
GZYB,C,250403008,/,项,乙型肝炎核心抗原测定（HBcAg),60025040300800000000,乙型肝炎核心抗原测定(HBcAg),兰慧,,250403008,,,甲类
GZYB,C,250403014a,/,项,丙型肝炎核心抗原测定,61025040301402000000,丙型肝炎核心抗原测定*,兰慧,,250403014a,,,乙类
GZYB,C,250403020a,/,项,弓形虫抗体测定(IgG),60025060100900000000,血液弓形虫检查,兰慧,,250403020a,,,甲类
GZYB,C,250403021,/,项,风疹病毒抗体测定（IgM）,69025040302100000000,风疹病毒抗体测定,兰慧,,250403021,,,非医保
GZYB,C,250403021a,/,项,风疹病毒抗体测定（IgG）,69025040302100000000,风疹病毒抗体测定,兰慧,,250403021a,,,非医保
GZYB,C,250403022,/,项,巨细胞病毒抗体测定（IgM）,69025040302200000000,巨细胞病毒抗体测定,兰慧,,250403022,,,非医保
GZYB,C,250403022a,/,项,巨细胞病毒抗体测定（IgG、IgM）,69025040302200000000,巨细胞病毒抗体测定,兰慧,,250403022a,,,非医保
GZYB,C,250403023,/,项,单纯疱疹病毒抗体测定（I型）,60025040307000000000,单纯疱疹病毒抗原测定,兰慧,,250403023,,,甲类
GZYB,C,250403023a,/,项,单纯疱疹病毒抗体测定（II型）,60025040307000000000,单纯疱疹病毒抗原测定,兰慧,,250403023a,,,甲类
GZYB,C,250403024,/,项,单纯疱疹病毒抗体测定（IgG）,60025040307000000000,单纯疱疹病毒抗原测定,兰慧,,250403024,,,甲类
GZYB,C,250104033,/,项,精子膜表面抗体免疫珠试验,69025010403300000000,精子膜表面抗体免疫珠试验,刘芳,,250104033,,,非医保
GZYB,C,250104034,/,项,精子膜凝集素受体定量检测,69025010403400000000,精子膜凝集素受体定量检测,刘芳,,250104034,,,非医保
GZYB,C,250104035,/,项,抗精子抗体混合凝集试验,69025010403500000000,抗精子抗体混合凝集试验,刘芳,,250104035,,,非医保
GZYB,C,250201001,/,次,骨髓涂片细胞学检查,60025020100100000000,骨髓涂片细胞学检验,刘芳,,250201001,,,甲类
GZYB,C,250201002,/,项,骨髓有核细胞计数,60025020100200000000,骨髓有核细胞计数,刘芳,,250201002,,,甲类
GZYB,C,250201003,/,项,骨髓巨核细胞计数,60025020100300000000,骨髓巨核细胞计数,刘芳,,250201003,,,甲类
GZYB,C,250201007,/,项,骨髓特殊染色及酶组织化学染色检查,60025020100700000000,骨髓特殊染色及酶组织化学染色检查,刘芳,,250201007,,,甲类
GZYB,C,250202007,/,项,红细胞渗透脆性试验,60025020200700000000,红细胞渗透脆性试验,刘芳,,250202007,,,甲类
GZYB,C,250202016,/,项,高铁血红蛋白还原试验,60025020201600000000,高铁血红蛋白还原试验(MHB—RT),刘芳,,250202016,,,甲类
GZYB,C,250202008,/,项,红细胞孵肓渗透脆性试验,60025020200800000000,红细胞孵育渗透脆性试验,刘芳,,250202008,,,甲类
GZYB,C,250202026,/,项,血红蛋白电泳,60025020202600000000,血红蛋白电泳,刘芳,,250202026,,,甲类
GZYB,C,250202028,/,项,抗碱血红蛋白测定（HbF）,60025020202800000000,抗碱血红蛋白测定(HbF),刘芳,,250202028,,,甲类
GZYB,C,250202030,/,项,血红蛋白H包涵体检测,60025020203000000000,血红蛋白H包涵体检测,刘芳,,250202030,,,甲类
GZYB,C,250202031,/,项,不稳定血红蛋白测定,60025020203100000000,不稳定血红蛋白测定,刘芳,,250202031,,,甲类
GZYB,C,250202032,/,项,血红蛋白C试验,60025020203200000000,血红蛋白C试验,刘芳,,250202032,,,甲类
